ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
chr17|-|1416746|1416855|1416746|1416848|1417165|1417273	"ENSG00000132376.19_3"	"INPP5K"	chr17	-	1416746	1416855	1416746	1416848	1417165	1417273
chr17|-|4448320|4448640|4448320|4448470|4448904|4449056	"ENSG00000132382.14_3"	"MYBBP1A"	chr17	-	4448320	4448640	4448320	4448470	4448904	4449056
chr17|-|4449140|4449237|4449140|4449227|4451252|4451352	"ENSG00000132382.14_3"	"MYBBP1A"	chr17	-	4449140	4449237	4449140	4449227	4451252	4451352
chr17|-|4449140|4449237|4449140|4449227|4451437|4451605	"ENSG00000132382.14_3"	"MYBBP1A"	chr17	-	4449140	4449237	4449140	4449227	4451437	4451605
chr17|-|4457104|4457388|4457104|4457212|4457489|4457573	"ENSG00000132382.14_3"	"MYBBP1A"	chr17	-	4457104	4457388	4457104	4457212	4457489	4457573
chr17|+|1672965|1673344|1673145|1673344|1666122|1666177	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1672965	1673344	1673145	1673344	1666122	1666177
chr17|+|1672965|1673344|1673145|1673344|1670196|1670288	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1672965	1673344	1673145	1673344	1670196	1670288
chr17|+|1672965|1673344|1673184|1673344|1670196|1670288	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1672965	1673344	1673184	1673344	1670196	1670288
chr17|+|1673145|1673344|1673184|1673344|1670196|1670288	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1673145	1673344	1673184	1673344	1670196	1670288
chr17|+|1674127|1674478|1674322|1674478|1665361|1665407	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1674127	1674478	1674322	1674478	1665361	1665407
chr17|+|1674127|1674478|1674322|1674478|1670196|1670288	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1674127	1674478	1674322	1674478	1670196	1670288
chr17|+|1674127|1674478|1674322|1674478|1673145|1673344	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1674127	1674478	1674322	1674478	1673145	1673344
chr17|+|1678351|1678494|1678356|1678494|1670196|1670288	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1678351	1678494	1678356	1678494	1670196	1670288
chr17|+|1678351|1678494|1678356|1678494|1675012|1675369	"ENSG00000132386.10_2"	"SERPINF1"	chr17	+	1678351	1678494	1678356	1678494	1675012	1675369
chr6|-|99851704|99852578|99851704|99851758|99853906|99854044	"ENSG00000132424.14_2"	"PNISR"	chr6	-	99851704	99852578	99851704	99851758	99853906	99854044
chr6|-|99857048|99858868|99857048|99857220|99860426|99860615	"ENSG00000132424.14_2"	"PNISR"	chr6	-	99857048	99858868	99857048	99857220	99860426	99860615
chr4|-|71691012|71691962|71691012|71691148|71693568|71693753	"ENSG00000132463.13_3"	"GRSF1"	chr4	-	71691012	71691962	71691012	71691148	71693568	71693753
chr4|-|71691012|71691962|71691012|71691148|71697255|71697391	"ENSG00000132463.13_3"	"GRSF1"	chr4	-	71691012	71691962	71691012	71691148	71697255	71697391
chr4|-|74000833|74000982|74000833|74000979|74005247|74006000	"ENSG00000132466.18_3"	"ANKRD17"	chr4	-	74000833	74000982	74000833	74000979	74005247	74006000
chr4|-|74000833|74000982|74000833|74000979|74007457|74007560	"ENSG00000132466.18_3"	"ANKRD17"	chr4	-	74000833	74000982	74000833	74000979	74007457	74007560
chr17|+|73720773|73720862|73720775|73720862|73717576|73717692	"ENSG00000132470.13_2"	"ITGB4"	chr17	+	73720773	73720862	73720775	73720862	73717576	73717692
chr17|-|73842988|73844743|73842988|73843065|73845684|73845820	"ENSG00000132471.11_3"	"WBP2"	chr17	-	73842988	73844743	73842988	73843065	73845684	73845820
chr17|-|73843567|73843690|73843567|73843678|73843876|73844011	"ENSG00000132471.11_3"	"WBP2"	chr17	-	73843567	73843690	73843567	73843678	73843876	73844011
chr17|-|73843567|73843690|73843567|73843678|73844650|73844743	"ENSG00000132471.11_3"	"WBP2"	chr17	-	73843567	73843690	73843567	73843678	73844650	73844743
chr17|-|73774890|73775044|73774890|73774963|73775127|73775367	"ENSG00000132475.10_3"	"H3F3B"	chr17	-	73774890	73775044	73774890	73774963	73775127	73775367
chr17|-|73774890|73775265|73774890|73775044|73775737|73775860	"ENSG00000132475.10_3"	"H3F3B"	chr17	-	73774890	73775265	73774890	73775044	73775737	73775860
chr17|+|73818557|73818739|73818641|73818739|73816000|73816189	"ENSG00000132478.9_3"	"UNK"	chr17	+	73818557	73818739	73818641	73818739	73816000	73816189
chr17|+|7212915|7213119|7212933|7213119|7210317|7210434	"ENSG00000132507.17_2"	"EIF5A"	chr17	+	7212915	7213119	7212933	7213119	7210317	7210434
chr17|+|7212915|7213119|7212933|7213119|7211292|7211432	"ENSG00000132507.17_2"	"EIF5A"	chr17	+	7212915	7213119	7212933	7213119	7211292	7211432
chr17|+|7212915|7213119|7212933|7213119|7211311|7211452	"ENSG00000132507.17_2"	"EIF5A"	chr17	+	7212915	7213119	7212933	7213119	7211311	7211452
chr17|+|7212915|7213119|7212933|7213119|7211799|7211894	"ENSG00000132507.17_2"	"EIF5A"	chr17	+	7212915	7213119	7212933	7213119	7211799	7211894
chr17|+|7214668|7214970|7214896|7214970|7212933|7213119	"ENSG00000132507.17_2"	"EIF5A"	chr17	+	7214668	7214970	7214896	7214970	7212933	7213119
chr17|+|7214668|7214970|7214896|7214970|7214336|7214441	"ENSG00000132507.17_2"	"EIF5A"	chr17	+	7214668	7214970	7214896	7214970	7214336	7214441
chr17|-|6979303|6979471|6979303|6979390|6980051|6980123	"ENSG00000132514.13_3"	"CLEC10A"	chr17	-	6979303	6979471	6979303	6979390	6980051	6980123
chr17|-|6979303|6979471|6979303|6979390|6980210|6980306	"ENSG00000132514.13_3"	"CLEC10A"	chr17	-	6979303	6979471	6979303	6979390	6980210	6980306
chr17|-|4936555|4937653|4936555|4936679|4937771|4938042	"ENSG00000132517.14_2"	"SLC52A1"	chr17	-	4936555	4937653	4936555	4936679	4937771	4938042
chr17|-|4937771|4938042|4937771|4938008|4953999|4955304	"ENSG00000132517.14_2"	"SLC52A1"	chr17	-	4937771	4938042	4937771	4938008	4953999	4955304
chr17|-|7216347|7216443|7216347|7216416|7216530|7216610	"ENSG00000132522.15_3"	"GPS2"	chr17	-	7216347	7216443	7216347	7216416	7216530	7216610
chr17|-|7216347|7216610|7216347|7216416|7216698|7216788	"ENSG00000132522.15_3"	"GPS2"	chr17	-	7216347	7216610	7216347	7216416	7216698	7216788
chr17|-|7216347|7216610|7216347|7216443|7216886|7217307	"ENSG00000132522.15_3"	"GPS2"	chr17	-	7216347	7216610	7216347	7216443	7216886	7217307
chr17|-|7216886|7217307|7216886|7217040|7217806|7217916	"ENSG00000132522.15_3"	"GPS2"	chr17	-	7216886	7217307	7216886	7217040	7217806	7217916
chr17|-|7216886|7217478|7216886|7217040|7217609|7217722	"ENSG00000132522.15_3"	"GPS2"	chr17	-	7216886	7217478	7216886	7217040	7217609	7217722
chr17|-|7216886|7217478|7216886|7217040|7217806|7217916	"ENSG00000132522.15_3"	"GPS2"	chr17	-	7216886	7217478	7216886	7217040	7217806	7217916
chr17|-|7217806|7218438|7217806|7217916|7218649|7218883	"ENSG00000132522.15_3"	"GPS2"	chr17	-	7217806	7218438	7217806	7217916	7218649	7218883
chr17|+|6659309|6659429|6659380|6659429|6658883|6658970	"ENSG00000132530.16_3"	"XAF1"	chr17	+	6659309	6659429	6659380	6659429	6658883	6658970
chr17|+|6662574|6663037|6662980|6663037|6661407|6661543	"ENSG00000132530.16_3"	"XAF1"	chr17	+	6662574	6663037	6662980	6663037	6661407	6661543
chr17|+|6662574|6663037|6662980|6663037|6662180|6662278	"ENSG00000132530.16_3"	"XAF1"	chr17	+	6662574	6663037	6662980	6663037	6662180	6662278
chr17|-|7107326|7107386|7107326|7107377|7107517|7107571	"ENSG00000132535.18_3"	"DLG4"	chr17	-	7107326	7107386	7107326	7107377	7107517	7107571
chr8|-|99120873|99120979|99120873|99120941|99125865|99126053	"ENSG00000132541.10_3"	"RIDA"	chr8	-	99120873	99120979	99120873	99120941	99125865	99126053
chr8|-|99120873|99120996|99120873|99120941|99125865|99126053	"ENSG00000132541.10_3"	"RIDA"	chr8	-	99120873	99120996	99120873	99120941	99125865	99126053
chr8|-|99120873|99120996|99120873|99120979|99125865|99126053	"ENSG00000132541.10_3"	"RIDA"	chr8	-	99120873	99120996	99120873	99120979	99125865	99126053
chr8|+|100443748|100443892|100443764|100443892|100403784|100403932	"ENSG00000132549.18_3"	"VPS13B"	chr8	+	100443748	100443892	100443764	100443892	100403784	100403932
chr8|+|100443748|100443892|100443764|100443892|100441797|100441875	"ENSG00000132549.18_3"	"VPS13B"	chr8	+	100443748	100443892	100443764	100443892	100441797	100441875
chr8|+|99015867|99016011|99015888|99016011|98991113|98991236	"ENSG00000132561.13_3"	"MATN2"	chr8	+	99015867	99016011	99015888	99016011	98991113	98991236
chr8|+|99015867|99016011|99015888|99016011|99006707|99006830	"ENSG00000132561.13_3"	"MATN2"	chr8	+	99015867	99016011	99015888	99016011	99006707	99006830
chr8|+|99033432|99033555|99033437|99033555|99030221|99030344	"ENSG00000132561.13_3"	"MATN2"	chr8	+	99033432	99033555	99033437	99033555	99030221	99030344
chr8|+|99033432|99033555|99033437|99033555|99030221|99030348	"ENSG00000132561.13_3"	"MATN2"	chr8	+	99033432	99033555	99033437	99033555	99030221	99030348
chr8|+|99045269|99045404|99045326|99045404|99015888|99016011	"ENSG00000132561.13_3"	"MATN2"	chr8	+	99045269	99045404	99045326	99045404	99015888	99016011
chr8|+|99045269|99045404|99045326|99045404|99042689|99042842	"ENSG00000132561.13_3"	"MATN2"	chr8	+	99045269	99045404	99045326	99045404	99042689	99042842
chr8|+|99045269|99045404|99045326|99045404|99044473|99044545	"ENSG00000132561.13_3"	"MATN2"	chr8	+	99045269	99045404	99045326	99045404	99044473	99044545
chr5|+|137776629|137776777|137776704|137776777|137775370|137775515	"ENSG00000132563.15_3"	"REEP2"	chr5	+	137776629	137776777	137776704	137776777	137775370	137775515
chr5|+|137780916|137781064|137780922|137781064|137780103|137780224	"ENSG00000132563.15_3"	"REEP2"	chr5	+	137780916	137781064	137780922	137781064	137780103	137780224
chr5|+|137780916|137781064|137780922|137781064|137780442|137780556	"ENSG00000132563.15_3"	"REEP2"	chr5	+	137780916	137781064	137780922	137781064	137780442	137780556
chr17|-|26978503|26978595|26978503|26978560|26982304|26982501	"ENSG00000132581.9_3"	"SDF2"	chr17	-	26978503	26978595	26978503	26978560	26982304	26982501
chr17|-|26978503|26978595|26978503|26978560|26989063|26989207	"ENSG00000132581.9_3"	"SDF2"	chr17	-	26978503	26978595	26978503	26978560	26989063	26989207
chr17|-|27209590|27209755|27209590|27209709|27210125|27210249	"ENSG00000132589.15_2"	"FLOT2"	chr17	-	27209590	27209755	27209590	27209709	27210125	27210249
chr17|-|27209590|27209755|27209590|27209709|27210194|27210249	"ENSG00000132589.15_2"	"FLOT2"	chr17	-	27209590	27209755	27209590	27209709	27210194	27210249
chr17|-|27209590|27209755|27209590|27209709|27215962|27216044	"ENSG00000132589.15_2"	"FLOT2"	chr17	-	27209590	27209755	27209590	27209709	27215962	27216044
chr17|+|27185039|27185225|27185163|27185225|27184956|27185003	"ENSG00000132591.11_2"	"ERAL1"	chr17	+	27185039	27185225	27185163	27185225	27184956	27185003
chr16|+|68349799|68349977|68349827|68349977|68345944|68346079	"ENSG00000132600.16_3"	"PRMT7"	chr16	+	68349799	68349977	68349827	68349977	68345944	68346079
chr16|+|68349799|68349977|68349827|68349977|68349467|68349552	"ENSG00000132600.16_3"	"PRMT7"	chr16	+	68349799	68349977	68349827	68349977	68349467	68349552
chr16|+|68387297|68387469|68387394|68387469|68382244|68382334	"ENSG00000132600.16_3"	"PRMT7"	chr16	+	68387297	68387469	68387394	68387469	68382244	68382334
chr16|+|68387297|68387469|68387394|68387469|68386150|68386312	"ENSG00000132600.16_3"	"PRMT7"	chr16	+	68387297	68387469	68387394	68387469	68386150	68386312
chr16|-|69402278|69402498|69402278|69402385|69404385|69404532	"ENSG00000132604.10_3"	"TERF2"	chr16	-	69402278	69402498	69402278	69402385	69404385	69404532
chr16|-|69402278|69402498|69402278|69402385|69406171|69406258	"ENSG00000132604.10_3"	"TERF2"	chr16	-	69402278	69402498	69402278	69402385	69406171	69406258
chr16|-|69418482|69418650|69418482|69418613|69419293|69419473	"ENSG00000132604.10_3"	"TERF2"	chr16	-	69418482	69418650	69418482	69418613	69419293	69419473
chr16|-|70712154|70712316|70712154|70712312|70713529|70713544	"ENSG00000132613.14_2"	"MTSS1L"	chr16	-	70712154	70712316	70712154	70712312	70713529	70713544
chr20|-|2816684|2816960|2816684|2816756|2818877|2819124	"ENSG00000132635.16_2"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816756	2818877	2819124
chr20|-|2816684|2816960|2816684|2816756|2819241|2819392	"ENSG00000132635.16_2"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816756	2819241	2819392
chr20|-|2819489|2819728|2819489|2819575|2819837|2819917	"ENSG00000132635.16_2"	"PCED1A"	chr20	-	2819489	2819728	2819489	2819575	2819837	2819917
chr20|+|11898425|11899249|11898981|11899249|11873140|11873191	"ENSG00000132640.14_3"	"BTBD3"	chr20	+	11898425	11899249	11898981	11899249	11873140	11873191
chr20|+|11900188|11900484|11900365|11900484|11899733|11899824	"ENSG00000132640.14_3"	"BTBD3"	chr20	+	11900188	11900484	11900365	11900484	11899733	11899824
chr1|+|155695717|155695810|155695782|155695810|155695172|155695281	"ENSG00000132676.15_3"	"DAP3"	chr1	+	155695717	155695810	155695782	155695810	155695172	155695281
chr1|+|155706736|155706854|155706796|155706854|155695172|155695281	"ENSG00000132676.15_3"	"DAP3"	chr1	+	155706736	155706854	155706796	155706854	155695172	155695281
chr1|+|155706736|155706854|155706796|155706854|155701734|155701824	"ENSG00000132676.15_3"	"DAP3"	chr1	+	155706736	155706854	155706796	155706854	155701734	155701824
chr1|+|155707947|155708801|155708399|155708801|155686796|155686919	"ENSG00000132676.15_3"	"DAP3"	chr1	+	155707947	155708801	155708399	155708801	155686796	155686919
chr1|+|155707947|155708801|155708399|155708801|155695172|155695202	"ENSG00000132676.15_3"	"DAP3"	chr1	+	155707947	155708801	155708399	155708801	155695172	155695202
chr1|+|155707947|155708801|155708399|155708801|155697398|155697529	"ENSG00000132676.15_3"	"DAP3"	chr1	+	155707947	155708801	155708399	155708801	155697398	155697529
chr1|+|155707947|155708801|155708399|155708801|155701146|155701206	"ENSG00000132676.15_3"	"DAP3"	chr1	+	155707947	155708801	155708399	155708801	155701146	155701206
chr1|+|156347780|156348190|156348042|156348190|156339002|156339227	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156347780	156348190	156348042	156348190	156339002	156339227
chr1|+|156347780|156348190|156348042|156348190|156344397|156344520	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156347780	156348190	156348042	156348190	156344397	156344520
chr1|+|156347780|156348190|156348042|156348190|156347091|156347278	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156347780	156348190	156348042	156348190	156347091	156347278
chr1|+|156351858|156352660|156352538|156352660|156344397|156344520	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156351858	156352660	156352538	156352660	156344397	156344520
chr1|+|156351858|156352660|156352538|156352660|156347091|156347278	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156351858	156352660	156352538	156352660	156347091	156347278
chr1|+|156351858|156352660|156352538|156352660|156347780|156347931	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156351858	156352660	156352538	156352660	156347780	156347931
chr1|+|156351858|156352660|156352538|156352660|156348042|156348190	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156351858	156352660	156352538	156352660	156348042	156348190
chr1|+|156354204|156354347|156354317|156354347|156339002|156339227	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156354204	156354347	156354317	156354347	156339002	156339227
chr1|+|156354204|156354347|156354317|156354347|156351858|156351992	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156354204	156354347	156354317	156354347	156351858	156351992
chr1|+|156354204|156354347|156354317|156354347|156352538|156352660	"ENSG00000132677.12_2"	"RHBG"	chr1	+	156354204	156354347	156354317	156354347	156352538	156352660
chr1|-|155886415|155886528|155886415|155886500|155887289|155887463	"ENSG00000132680.10_3"	"KIAA0907"	chr1	-	155886415	155886528	155886415	155886500	155887289	155887463
chr1|-|155886415|155886528|155886415|155886500|155891165|155891419	"ENSG00000132680.10_3"	"KIAA0907"	chr1	-	155886415	155886528	155886415	155886500	155891165	155891419
chr1|+|160139462|160141230|160141040|160141230|160137067|160137202	"ENSG00000132681.16_2"	"ATP1A4"	chr1	+	160139462	160141230	160141040	160141230	160137067	160137202
chr1|+|160139462|160141230|160141040|160141230|160137067|160137219	"ENSG00000132681.16_2"	"ATP1A4"	chr1	+	160139462	160141230	160141040	160141230	160137067	160137219
chr1|+|160147195|160147454|160147308|160147454|160146268|160146352	"ENSG00000132681.16_2"	"ATP1A4"	chr1	+	160147195	160147454	160147308	160147454	160146268	160146352
chr1|+|160147195|160147454|160147308|160147454|160146268|160146392	"ENSG00000132681.16_2"	"ATP1A4"	chr1	+	160147195	160147454	160147308	160147454	160146268	160146392
chr1|+|156616592|156616967|156616898|156616967|156615838|156615937	"ENSG00000132692.18_3"	"BCAN"	chr1	+	156616592	156616967	156616898	156616967	156615838	156615937
chr1|-|159683292|159683430|159683292|159683393|159683792|159683928	"ENSG00000132693.12_2"	"CRP"	chr1	-	159683292	159683430	159683292	159683393	159683792	159683928
chr1|-|159683292|159683430|159683292|159683393|159683796|159683928	"ENSG00000132693.12_2"	"CRP"	chr1	-	159683292	159683430	159683292	159683393	159683796	159683928
chr1|-|159683292|159683762|159683292|159683430|159684214|159684379	"ENSG00000132693.12_2"	"CRP"	chr1	-	159683292	159683762	159683292	159683430	159684214	159684379
chr1|-|156908209|156910217|156908209|156908305|156911163|156911225	"ENSG00000132694.18_2"	"ARHGEF11"	chr1	-	156908209	156910217	156908209	156908305	156911163	156911225
chr1|-|160190248|160190481|160190248|160190322|160192440|160192571	"ENSG00000132716.18_3"	"DCAF8"	chr1	-	160190248	160190481	160190248	160190322	160192440	160192571
chr1|-|160231074|160231140|160231074|160231115|160231906|160232241	"ENSG00000132716.18_3"	"DCAF8"	chr1	-	160231074	160231140	160231074	160231115	160231906	160232241
chr1|-|160231074|160231148|160231074|160231115|160231906|160232241	"ENSG00000132716.18_3"	"DCAF8"	chr1	-	160231074	160231148	160231074	160231115	160231906	160232241
chr1|-|160231074|160231148|160231074|160231115|160232238|160232321	"ENSG00000132716.18_3"	"DCAF8"	chr1	-	160231074	160231148	160231074	160231115	160232238	160232321
chr1|-|160231074|160231148|160231074|160231140|160231906|160232241	"ENSG00000132716.18_3"	"DCAF8"	chr1	-	160231074	160231148	160231074	160231140	160231906	160232241
chr1|-|160231074|160231148|160231074|160231140|160232065|160232266	"ENSG00000132716.18_3"	"DCAF8"	chr1	-	160231074	160231148	160231074	160231140	160232065	160232266
chr11|-|67438533|67438796|67438533|67438792|67441204|67441262	"ENSG00000132746.14_3"	"ALDH3B2"	chr11	-	67438533	67438796	67438533	67438792	67441204	67441262
chr11|-|67438533|67438796|67438533|67438792|67448646|67448671	"ENSG00000132746.14_3"	"ALDH3B2"	chr11	-	67438533	67438796	67438533	67438792	67448646	67448671
chr1|+|44436577|44436861|44436637|44436861|44436267|44436380	"ENSG00000132768.13_2"	"DPH2"	chr1	+	44436577	44436861	44436637	44436861	44436267	44436380
chr1|+|44436577|44436861|44436637|44436861|44436267|44436489	"ENSG00000132768.13_2"	"DPH2"	chr1	+	44436577	44436861	44436637	44436861	44436267	44436489
chr1|+|44437058|44437742|44437331|44437742|44436267|44436380	"ENSG00000132768.13_2"	"DPH2"	chr1	+	44437058	44437742	44437331	44437742	44436267	44436380
chr1|+|45808406|45808674|45808514|45808674|45807620|45807779	"ENSG00000132773.11_2"	"TOE1"	chr1	+	45808406	45808674	45808514	45808674	45807620	45807779
chr1|+|45808406|45808674|45808514|45808674|45808055|45808315	"ENSG00000132773.11_2"	"TOE1"	chr1	+	45808406	45808674	45808514	45808674	45808055	45808315
